ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot
47.664096234747575,37.07302288939838,0.6158837541188946,0.03806054,8.528945710967053,-6.54229138241379,15.0671215,1.0081654,5366.8403
47.65575458506822,37.085879660403016,2.306663152646157,0.03365947,1.9416893024531152,-31.2977945241353,14.748594,1.2822504,4836.9355
47.76977131288198,37.169846205918574,0.9952708334151428,0.019734537,-4.500631659044271,-5.16441117068439,12.516453,0.7953892,6489.6
47.65555935677547,37.16112462901352,1.3060457338744005,0.03610933,10.809624421377318,-1.664554571246004,15.13666,1.0911188,5386.1616
47.64544130902839,37.19775403025677,5.3835932935878805,0.22562408,16.96138304667929,-32.357522543318446,18.490114,3.4065056,3092.2573
47.30051857842141,37.103341298883066,3.9873355705804494,0.021262279,-11.600784645780204,-2.124025525619602,14.001972,1.478488,4499.8276
47.28126851054203,37.09588123670199,0.7977924484857768,0.036999557,-2.0877216039912625,-6.83225878757704,14.984976,0.9096489,6052.2964
47.31875448653126,37.1340498292021,0.982582266545266,0.0861015,2.260287317076753,6.900802342186937,16.884901,1.4495373,4481.9434
47.32175457623891,37.17975691208936,1.2678812516927662,0.04402003,-2.6688496900628462,-3.5087459045369096,15.625212,1.2003756,4865.774
47.18392344754063,37.102725825227104,1.4527134885064998,0.04994583,2.6581359494537664,-7.817667700427,16.047285,1.4042025,4579.8223
47.50986373962449,37.3924397065256,1.3893500275891113,0.096693315,2.6954612463461816,-11.173471418050058,17.045761,1.7630119,3986.779
47.37084927908466,37.3847699661014,1.3393607533064456,0.0157207,12.787373580397354,-3.0933582694807624,13.088757,0.87538433,5965.2163
47.4374376820436,37.49119789257182,0.704584481387092,0.039600838,-0.1916280770179519,-0.3767572965011193,15.482551,0.9464483,5676.2183
